2025-07-30 11:53:39,435 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 13:39:00,502 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:00,503 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:00,505 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:00,748 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:00,749 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:00,750 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:01,004 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:01,004 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:01,006 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:01,230 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:01,231 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:01,232 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:01,455 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:01,455 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:01,457 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:01,701 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:01,701 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:01,703 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:01,921 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 13:39:01,922 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 13:39:01,923 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 13:39:02,683 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:02,683 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:02,685 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:02,914 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:02,914 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:02,916 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:03,214 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:03,215 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:03,216 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:03,584 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:03,585 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:03,586 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:03,858 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:03,858 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:03,860 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:04,083 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:04,083 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:04,085 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:04,351 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:04,351 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:04,353 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:04,615 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:04,615 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:04,617 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:39:04,794 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:39:04,794 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:39:04,796 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:40:21,935 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 13:40:22,056 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 13:40:22,075 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 13:40:23,530 | MainWindow | WARNING | [WARN] Vista no implementada: Reportes
2025-07-30 13:40:25,392 | main.views.pnl_ctrl | INFO | conectar
2025-07-30 13:40:25,399 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-30 13:40:26,307 | main.views.pnl_ctrl | INFO | Programa iniciado a las 13:40:26
2025-07-30 13:40:30,839 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:40:30,839 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:40:30,842 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:40:32,029 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 13:40:32,029 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 13:40:32,031 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 13:56:40,434 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 13:56:40,517 | PanelControlView | ERROR | Error al configurar contenido: 'ViewBox' object has no attribute 'grid'
2025-07-30 13:56:40,518 | PanelControlView | ERROR | Error al configurar vista de inicio: 'ViewBox' object has no attribute 'grid'
2025-07-30 13:58:51,106 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 13:58:51,191 | PanelControlView | ERROR | Error al configurar contenido: 'ViewBox' object has no attribute 'grid'
2025-07-30 13:58:51,191 | PanelControlView | ERROR | Error al configurar vista de inicio: 'ViewBox' object has no attribute 'grid'
2025-07-30 14:00:17,497 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:00:17,626 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:00:17,645 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 14:01:02,779 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:01:02,894 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:01:02,914 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 14:02:32,817 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:02:32,930 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:02:32,948 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 14:02:46,274 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:02:46,357 | PanelControlView | ERROR | Error al configurar contenido: 'ViewBox' object has no attribute 'setGridPen'
2025-07-30 14:02:46,357 | PanelControlView | ERROR | Error al configurar vista de inicio: 'ViewBox' object has no attribute 'setGridPen'
2025-07-30 14:03:22,622 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:03:22,715 | PanelControlView | ERROR | Error al configurar contenido: 'ViewBox' object has no attribute 'setGridPen'
2025-07-30 14:03:22,716 | PanelControlView | ERROR | Error al configurar vista de inicio: 'ViewBox' object has no attribute 'setGridPen'
2025-07-30 14:04:15,385 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:04:15,488 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:04:15,509 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 14:04:17,758 | main.views.pnl_ctrl | INFO | conectar
2025-07-30 14:04:17,763 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-30 14:04:18,605 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:04:18
2025-07-30 14:05:27,110 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:05:27,218 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 14:05:27,238 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 14:05:32,830 | main.views.pnl_ctrl | INFO | conectar
2025-07-30 14:05:32,837 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-30 14:05:33,698 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:05:33
2025-07-30 14:06:09,532 | MainWindow | WARNING | [WARN] Vista no implementada: Reportes
2025-07-30 14:06:10,553 | MainWindow | WARNING | [WARN] Vista no implementada: Configuración
2025-07-30 14:06:11,167 | MainWindow | WARNING | [WARN] Vista no implementada: Reportes
2025-07-30 14:06:13,690 | MainWindow | WARNING | [WARN] Vista no implementada: Reportes
2025-07-30 14:08:03,635 | main.views.pnl_ctrl | INFO | Programa detenido a las 14:08:03
2025-07-30 14:08:06,638 | main.views.pnl_ctrl | INFO | desconectar
2025-07-30 14:08:06,647 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 14:08:11,073 | main.views.pnl_ctrl | INFO | conectar
2025-07-30 14:08:11,079 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-30 14:08:12,524 | main.views.pnl_ctrl | INFO | Programa iniciado a las 14:08:12
2025-07-30 14:08:30,412 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:08:30,413 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:08:30,415 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 14:08:32,861 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 14:08:32,861 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 14:08:32,863 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 14:08:34,663 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:08:34,663 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:08:34,665 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 14:10:17,460 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:10:17,461 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:10:17,463 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 14:10:19,186 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 14:10:19,186 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 14:10:19,187 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 14:10:22,440 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:10:22,440 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:10:22,442 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 14:10:22,549 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:10:22,549 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:10:22,551 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 14:10:24,205 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 14:10:24,205 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 14:10:24,206 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 14:10:28,694 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 14:10:28,695 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 14:10:28,696 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 14:10:30,778 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:10:30,778 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:10:30,780 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 14:11:35,657 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 14:11:35,658 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 14:11:35,659 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 16:43:47,251 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-30 16:43:47,629 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-30 16:43:47,650 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-30 16:44:08,516 | main.views.pnl_ctrl | INFO | conectar
2025-07-30 16:44:08,522 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-30 16:44:34,360 | main.views.pnl_ctrl | INFO | Programa iniciado a las 16:44:34
2025-07-30 16:44:55,936 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 16:44:55,937 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 16:44:55,941 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 16:45:05,602 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 16:45:05,603 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 16:45:05,604 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 16:45:36,504 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 16:45:36,504 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 16:45:36,506 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 16:46:34,669 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 16:46:34,669 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 16:46:34,671 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 16:46:53,856 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-30 16:46:53,856 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-30 16:46:53,858 | MainWindow | DEBUG | data RX: P02:1

2025-07-30 16:47:48,181 | main.views.pnl_ctrl | INFO | data rx: P01:1

2025-07-30 16:47:48,181 | main.views.pnl_ctrl | DEBUG | Procesado -> P01 = 1
2025-07-30 16:47:48,184 | MainWindow | DEBUG | data RX: P01:1

2025-07-30 16:48:11,861 | main.views.pnl_ctrl | INFO | Programa detenido a las 16:48:11
2025-07-30 16:48:36,068 | main.views.pnl_ctrl | INFO | Programa iniciado a las 16:48:36
2025-07-30 16:48:46,005 | main.views.pnl_ctrl | INFO | Programa detenido a las 16:48:46
2025-07-31 10:35:09,440 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 10:35:09,845 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 10:35:09,879 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 12:56:56,846 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 12:56:56,955 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 12:56:56,973 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 12:57:00,681 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 12:57:00,683 | MainWindow | ERROR | [12:57:00] Permisos denegados - puerto ocupado
2025-07-31 12:57:02,038 | MainWindow | ERROR | Failed to open COM54: Acceso denegado.
2025-07-31 12:57:09,241 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 12:57:09,246 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 12:57:12,034 | main.views.pnl_ctrl | INFO | Programa iniciado a las 12:57:12
2025-07-31 12:57:18,049 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:18,051 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:18,063 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:19,127 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:19,127 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:19,131 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:19,876 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:19,878 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:19,883 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:20,816 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:20,816 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:20,818 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:23,636 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:23,638 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:23,642 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:25,387 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:25,388 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:25,392 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:26,006 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:26,006 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:26,008 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:26,838 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:26,839 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:26,843 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:29,252 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:29,253 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:29,255 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:29,870 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:29,871 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:29,872 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:30,453 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:30,453 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:30,457 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:30,900 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:30,900 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:30,902 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:31,415 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:31,416 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:31,417 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:32,025 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:32,026 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:32,030 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:33,164 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:33,165 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:33,170 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 12:57:33,821 | main.views.pnl_ctrl | INFO | data rx: P02:1

2025-07-31 12:57:33,821 | main.views.pnl_ctrl | DEBUG | Procesado -> P02 = 1
2025-07-31 12:57:33,824 | MainWindow | DEBUG | data RX: P02:1

2025-07-31 13:05:18,198 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 13:05:18,304 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 13:05:18,321 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 13:05:23,423 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 13:05:23,426 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 13:05:26,078 | main.views.pnl_ctrl | INFO | Programa iniciado a las 13:05:26
2025-07-31 13:05:26,086 | main.views.pnl_ctrl | INFO | data rx: L01:1,L02:1
OK:LED-STATUS

2025-07-31 13:05:26,087 | main.views.pnl_ctrl | DEBUG | Procesado -> L01 = 1
2025-07-31 13:05:26,087 | main.views.pnl_ctrl | DEBUG | Procesado -> L02 = 1
OK:LED-STATUS
2025-07-31 13:05:26,088 | MainWindow | DEBUG | data RX: L01:1,L02:1
OK:LED-STATUS

2025-07-31 13:11:53,940 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 13:11:54,058 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 13:11:54,079 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 13:11:56,585 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 13:11:56,588 | main.views.pnl_ctrl | INFO | status uart Panel: True
2025-07-31 13:12:08,498 | main.views.pnl_ctrl | INFO | Programa iniciado a las 13:12:08
2025-07-31 13:12:08,505 | main.views.pnl_ctrl | INFO | Datos recibidos: 'L01:1,L02:1\r\nOK:LED-STATUS\r\n'
2025-07-31 13:12:08,506 | main.views.pnl_ctrl | DEBUG | Items separados: ['L01:1', 'L02:1\r\nOK:LED-STATUS']
2025-07-31 13:12:08,506 | main.views.pnl_ctrl | DEBUG | Procesando -> L01 = 1
2025-07-31 13:12:08,506 | main.views.pnl_ctrl | INFO | LED L01 -> ON
2025-07-31 13:12:08,507 | main.views.pnl_ctrl | DEBUG | Procesando -> L02 = 1
OK:LED-STATUS
2025-07-31 13:12:08,507 | main.views.pnl_ctrl | WARNING | Valor inválido para LED L02: 1
OK:LED-STATUS
2025-07-31 13:12:08,507 | MainWindow | DEBUG | data RX: L01:1,L02:1
OK:LED-STATUS

2025-07-31 13:16:04,640 | InicioView | INFO | Vista de inicio configurada correctamente
2025-07-31 13:16:04,752 | PanelControlView | INFO | Vista de inicio configurada correctamente
2025-07-31 13:16:04,771 | main.views.pnl_ctrl | INFO | status uart Panel: False
2025-07-31 13:16:08,533 | main.views.pnl_ctrl | INFO | conectar
2025-07-31 13:16:08,537 | main.views.pnl_ctrl | INFO | status uart Panel: True
